gene_id,Ah11_30_21,Ah11_30_22,Ah11_34_21,Ah11_34_22,Ah17_30_21,Ah17_30_22,Ah17_34_21,Ah17_34_22,Ah2_30_21,Ah2_30_22,Ah2_34_21,Ah2_34_22,Ah4_30_21,Ah4_30_22,Ah4_34_21,Ah4_34_22,Ah8_30_21,Ah8_30_22,Ah8_34_22
ahya_s0011.g64,387,319,73,682,202,648,457,360,99,608,267,312,484,707,141,604,29,361,384
ahya_s0011.g65,594,216,56,350,730,675,1048,207,462,678,156,168,552,403,365,266,239,439,406
ahya_s0011.g66,279,113,21,315,184,252,271,101,82,296,2,91,240,187,203,97,0,373,405
ahya_s0011.g68,4,8,0,14,0,31,0,53,0,30,0,17,70,43,12,80,0,75,64
ahya_s0011.g69,162,287,79,680,485,375,469,677,129,373,211,506,746,473,183,799,36,487,756
ahya_s0011.g70,437,160,47,450,294,283,178,280,0,232,0,248,204,118,31,266,33,209,375
ahya_s0011.g71,29,37,6,30,99,250,27,224,12,235,89,132,116,156,381,66,12,55,44
ahya_s0011.g73,536,41,132,559,70,142,158,1315,74,66,156,704,305,83,184,1742,0,66,85
ahya_s0011.g74,66,36,20,50,133,85,84,57,13,51,0,34,78,29,35,68,0,64,51
ahya_s0011.g75,115,53,9,306,199,151,164,161,107,113,4,148,113,48,46,137,64,37,56
ahya_s0011.g76,61,29,0,125,96,36,84,31,0,35,40,15,20,48,6,111,0,65,59
ahya_s0011.g77,8065,747,5119,5473,2726,550,1479,8656,321,322,1323,4418,550,245,1607,506,767,1171,2038
ahya_s0011.g78,58,30,8,101,49,69,117,74,0,64,0,28,24,38,52,21,75,48,37
ahya_s0011.g79,4468,1463,624,3109,4573,2717,7615,1103,925,2771,581,1215,6043,340,1985,270,3088,1713,1398
ahya_s0011.g80,14189,9114,2602,25585,15913,19713,16130,13120,4378,18238,3837,11429,16592,20840,4549,30753,6387,11714,17151
ahya_s0011.g81,2763,591,335,1235,1656,1183,2071,1116,1367,998,569,771,2094,962,1172,1461,1358,890,1020
ahya_s0011.g82,443,97,101,321,212,239,159,150,185,256,510,176,226,199,86,296,59,197,230
ahya_s0011.g85,151,24,12,18,0,17,22,7,0,9,0,14,1,15,0,0,0,7,22
ahya_s0011.g86,55,48,0,78,39,52,50,19,0,46,0,42,30,36,0,14,0,35,22
ahya_s0011.g88,1095,596,239,1653,938,1488,535,2118,268,1144,1212,1703,1882,882,342,1680,343,721,1062
ahya_s0011.g89,1674,824,306,1544,1220,1188,1059,1344,699,1155,391,898,1848,1014,372,1331,896,1055,1054
ahya_s0011.g90,506,333,111,800,460,659,740,580,120,682,186,488,442,466,169,597,190,465,579
ahya_s0011.g91,432,146,122,367,382,209,442,347,61,309,40,229,491,264,329,341,47,166,219
ahya_s0011.g92,10768,9333,3908,15831,15766,21395,7205,11633,2113,19674,3331,12131,9378,19500,3871,19607,4333,15235,12260
ahya_s0011.g93,292,187,87,505,165,247,131,227,10,216,0,232,376,253,57,371,28,225,309
ahya_s0011.g95,121,62,30,136,210,260,26,219,0,230,0,215,53,83,49,51,9,96,76
ahya_s0011.g96,55,24,8,145,427,284,140,280,112,231,0,216,55,226,91,293,33,185,189
ahya_s0011.g97,1247,703,290,1741,343,771,159,683,221,669,195,752,405,1612,204,1066,81,1595,2188
ahya_s0011.g98,16,28,16,67,0,140,0,121,0,95,0,111,14,25,0,41,3,46,50
ahya_s0011.g99,57,50,10,34,252,519,589,267,167,635,298,193,90,70,73,30,329,77,54
ahya_s0011.g100,19,7,7,40,0,30,0,26,0,44,0,27,11,15,7,11,0,20,13
ahya_s0011.g101,299,233,112,588,1002,717,1096,550,49,597,21,553,462,459,188,932,286,853,1368
ahya_s0011.g102,221,139,43,368,32,786,38,502,93,790,0,485,329,24,95,34,0,637,405
ahya_s0011.g103,57,22,0,44,0,26,4,16,0,43,0,23,36,40,12,28,0,29,14
ahya_s0011.g104,55,60,12,219,100,425,27,1073,41,313,32,971,81,113,56,89,0,66,107
ahya_s0011.g106,542,320,114,942,66,201,55,268,33,222,48,220,949,49,202,109,0,129,251
ahya_s0011.g108,700,348,108,816,238,639,208,187,103,905,378,228,106,198,49,128,79,171,112
ahya_s0011.g109,209,172,65,468,15,75,19,109,0,69,0,45,425,23,49,44,0,75,202
ahya_s0011.g110,13,7,8,23,0,316,3,311,10,191,0,293,457,3,104,3,3,9,10
ahya_s0011.g111,45,26,9,96,23,60,0,27,0,49,0,35,0,125,33,87,0,59,52
ahya_s0011.g112,316,124,109,475,27,187,18,135,43,154,23,143,682,63,237,94,6,140,146
ahya_s0011.g113,18,12,6,19,41,24,28,56,0,31,0,29,47,15,66,35,0,54,57
ahya_s0011.g115,141,69,57,174,231,133,65,85,0,112,0,81,89,120,66,33,0,89,71
ahya_s0011.g116,2184,524,338,1866,1114,799,1256,1861,960,607,2483,1676,3810,1062,763,2092,844,613,1158
ahya_s0011.g117,122,74,62,158,61,128,70,57,0,106,72,44,84,121,9,116,27,159,83
ahya_s0011.g118,226,233,34,415,322,332,521,257,49,379,61,311,594,384,149,628,139,220,263
ahya_s0011.g119,72,31,3,69,70,46,42,39,14,77,0,42,32,42,12,69,0,12,43
ahya_s0011.g120,333,93,89,195,218,123,249,67,35,129,72,55,127,194,50,102,92,172,181
ahya_s0011.g121,3861,1205,1494,3401,2735,3495,4068,4374,1731,3314,2342,3665,6621,2697,955,4323,3161,2100,3190
ahya_s0011.g122,1591,1027,435,2586,1597,1965,979,1794,469,1991,1017,1566,2017,1853,457,2370,580,1357,1462
ahya_s0011.g123,941,732,251,1883,893,1096,1014,1383,259,1261,352,1225,1481,1124,215,2102,300,1054,1568
ahya_s0011.g125,101,53,0,93,35,93,132,109,0,117,0,72,128,159,43,103,0,115,72
ahya_s0011.g126,1330,488,342,1500,954,1208,1092,1157,367,1125,177,1177,1267,971,308,1245,519,955,1248
ahya_s0011.g129,2036,1565,736,4015,2232,4296,2533,7158,318,3488,481,5476,6395,3160,1055,4998,1249,2647,3159
ahya_s0011.g130,104,67,21,190,120,182,34,328,0,179,0,281,63,82,46,230,0,87,172
ahya_s0011.g131,1601,765,444,1988,1591,2115,1644,2269,549,1868,1078,1870,2709,1570,636,2023,496,1119,1272
ahya_s0011.g132,273,148,38,216,172,156,87,168,20,281,0,160,203,298,15,206,30,199,175
ahya_s0011.g133,751,526,298,1501,544,633,386,844,87,714,631,1000,1038,950,370,1214,179,517,613
ahya_s0011.g134,668,321,145,790,655,758,388,707,179,692,900,548,576,541,169,610,146,875,891
ahya_s0011.g135,2271,728,288,1540,1212,1317,1306,465,633,1305,841,583,1268,992,609,1623,237,851,999
ahya_s0011.g139,1876,1064,203,2652,1348,2255,2055,2550,520,2043,846,1837,3944,2068,802,4431,1348,1616,1798
ahya_s0011.g140,25,24,28,40,4,10,6,14,0,18,0,12,13,11,0,0,0,8,7
ahya_s0011.g141,2809,1437,810,3246,2577,3067,1617,2301,391,3461,1131,1699,1544,4371,621,3369,1242,3245,2473
ahya_s0011.g142,560,413,219,1027,527,948,736,793,163,953,646,653,783,1100,352,1408,88,494,870
ahya_s0011.g143,857,284,301,632,635,926,980,903,538,691,1553,815,1540,912,331,825,491,494,520
ahya_s0011.g144,5154,1999,1118,4676,3824,4076,3617,2823,1528,3688,1698,2773,3521,3889,1529,4841,2532,3001,3730
ahya_s0011.g146,2006,957,585,2568,2596,2027,1570,2335,457,1970,611,1643,2822,2325,1132,2735,267,1986,2160
ahya_s0011.g147,6221,4383,2203,11278,4304,6836,2266,6054,439,6640,2423,6489,2663,5722,1312,5884,719,4086,5965
ahya_s0011.g148,3030,1767,670,4432,2117,3650,2941,2840,412,3317,750,2980,4703,3341,968,4886,2256,2653,3095
ahya_s0011.g149,2502,1163,578,2298,3853,1800,4225,2038,1382,1658,778,1730,2949,2348,1005,3438,1525,2000,2124
ahya_s0011.g150,1523,866,276,1828,2214,1371,1325,1102,142,1343,202,963,1348,1342,519,1616,432,1084,1053
ahya_s0011.g152,1189,581,313,1101,1041,1058,1404,1600,484,1036,559,903,2215,912,422,1474,917,700,1059
ahya_s0011.g154,1564,735,907,2249,1305,1445,704,1718,89,1352,1013,1582,1912,1192,508,1866,102,788,1208
ahya_s0011.g155,447,242,151,648,304,285,402,372,33,228,217,262,416,272,98,597,54,189,363
ahya_s0011.g156,1753,937,589,2914,1829,1525,1281,2087,185,1450,1348,1392,2565,1579,856,2929,164,861,1866
ahya_s0011.g157,404,176,116,557,457,338,300,290,77,271,0,229,450,394,327,652,32,379,306
ahya_s0011.g158,618,406,266,804,590,896,717,630,46,746,574,690,997,729,286,919,236,526,487
ahya_s0011.g159,2551,869,706,2874,2273,1975,2971,2082,701,1682,1947,1933,4469,1846,1335,3724,743,1373,2250
ahya_s0011.g161,1955,1170,635,3094,2333,2432,1218,1772,132,2180,1165,2051,1792,2009,591,2650,302,1802,2235
ahya_s0011.g163,1718,740,372,3729,1065,1260,2025,2393,349,1202,2681,2297,3368,1420,584,4647,149,1220,3233
ahya_s0011.g164,323,194,68,613,183,340,170,208,36,335,0,177,275,467,116,405,125,418,516
ahya_s0011.g166,2383,1401,863,2848,2372,2720,875,1712,427,2723,183,1759,1462,2228,551,1596,384,2381,2047
ahya_s0011.g167,2284,678,1364,4899,959,2188,1291,13596,4815,1362,3102,7235,5391,1380,751,4530,182,960,3115
ahya_s0011.g168,1772,867,351,2118,1387,1498,1458,1516,575,1428,1329,1201,2211,1567,367,2112,722,962,1598
ahya_s0011.g169,276,226,108,332,191,278,137,310,167,294,199,326,163,338,134,292,97,229,316
ahya_s0011.g170,43,9,0,0,32,12,0,0,4,21,0,8,0,0,0,7,0,21,12
ahya_s0011.g171,756,460,387,1376,755,846,437,617,205,746,431,615,645,746,343,887,94,730,889
ahya_s0011.g173,43646,11604,6304,34992,25501,20482,35653,28813,26091,19104,22241,21574,39000,18667,13896,33271,22733,16038,22714
ahya_s0011.g174,1987,698,611,1422,1627,1203,907,1208,428,1282,447,1160,2150,982,541,1057,384,889,850
ahya_s0011.g175,119,37,45,107,132,311,58,110,227,178,101,210,956,85,70,51,57,24,31
ahya_s0011.g176,8894,3017,3206,5552,6719,3515,4219,2010,996,3759,1782,2474,3851,4563,2663,2812,2927,2733,2310
ahya_s0011.g177,4099,1804,1285,4003,4455,3502,4650,2834,2159,3224,1979,2620,6271,3265,1417,4231,2047,2727,2913
ahya_s0011.g178,2215,711,602,2456,1467,1545,1828,1255,1545,1389,866,1185,1838,1051,747,1852,1033,1312,1844
ahya_s0011.g179,1153,521,212,1252,946,1069,1072,783,208,963,243,633,817,768,648,1333,288,584,855
ahya_s0011.g180,100,100,27,216,93,177,82,110,33,240,155,115,123,164,32,233,12,141,217
ahya_s0011.g181,53948,14766,13539,35447,39009,22327,35235,33190,28692,21666,9967,23288,59231,23520,24922,34264,25610,13879,20624
ahya_s0011.g182,4371,1811,1725,3772,3656,2909,3046,2506,2238,2707,1964,2319,3110,2151,1255,3196,2045,2302,2602
ahya_s0011.g184,1296,572,250,1639,1021,1164,1263,1422,462,1068,299,1080,1230,876,360,1919,406,831,1243
ahya_s0011.g185,273,461,124,731,397,614,271,411,130,729,233,586,349,582,145,887,130,452,401
ahya_s0011.g186,4495,2555,887,8314,4258,4292,4964,7976,1631,4475,5063,6457,10633,5040,1498,12070,2780,2190,3329
ahya_s0011.g187,70,19,0,42,41,83,65,6,54,60,18,27,67,52,4,26,0,50,42
ahya_s0011.g189,1368,1098,248,2216,1845,1721,2294,877,195,1688,544,876,1698,1593,667,1499,557,1611,1391
ahya_s0011.g190,254,134,20,330,20,233,228,737,100,259,0,280,411,165,20,156,80,133,191
ahya_s0011.g193,2051,903,670,2177,1436,1169,1555,2210,754,1120,1379,1163,4501,1068,707,3301,1406,904,1303
ahya_s0011.g194,118,88,0,72,103,114,170,13,28,187,76,14,68,211,7,50,13,59,62
ahya_s0011.g195,2548,1764,302,2820,1720,2675,436,323,0,2601,47,244,100,3575,433,1644,184,1969,2573
ahya_s0011.g196,17061,11924,3260,9955,24726,17012,20657,1119,796,17620,1151,1378,7284,26182,3253,6665,6770,18266,9217
ahya_s0011.g198,3177,2704,921,7448,4124,5090,5008,6995,618,5058,1136,5871,7032,4798,1531,8863,1790,4104,5650
ahya_s0011.g199,432,239,128,451,579,396,402,358,37,415,62,317,390,384,192,483,199,278,277
ahya_s0011.g200,2298,726,821,1078,1739,1264,1476,707,322,1466,511,665,1884,1503,586,1113,949,1077,848
ahya_s0011.g201,127,51,17,158,62,31,81,135,3,60,53,79,230,67,23,122,49,54,64
ahya_s0011.g202,336,118,24,289,154,220,184,202,112,217,469,159,277,170,206,192,80,127,234
ahya_s0011.g203,1336,413,260,972,1260,1032,1204,1120,327,964,177,780,1406,1129,467,1286,494,790,757
ahya_s0011.g205,2248,1409,689,3511,2230,2525,1957,2104,686,2457,790,2060,2639,2791,937,3562,596,1879,2437
ahya_s0011.g206,288,108,42,526,170,246,132,320,29,212,0,305,129,280,75,506,0,172,303
ahya_s0011.g207,25,0,2,27,20,10,7,17,0,4,0,13,5,4,12,19,14,3,20
ahya_s0011.g208,1762,600,349,2511,859,972,858,5311,515,785,313,4020,3909,1118,379,4026,1597,206,749
ahya_s0011.g209,2149,798,387,3991,1164,909,708,5798,236,740,296,4566,3980,1637,287,6922,1012,3436,11143
ahya_s0011.g210,248,119,57,413,201,298,47,938,40,317,0,737,208,288,36,976,174,155,571
ahya_s0011.g211,210,124,99,286,139,322,47,698,22,370,90,677,188,386,56,476,26,142,149
ahya_s0011.g212,340,101,90,276,168,226,165,286,115,187,63,177,343,153,162,269,55,145,205
ahya_s0011.g213,845,355,170,865,580,625,806,821,162,508,36,514,611,595,229,1141,242,587,758
ahya_s0011.g214,2014,607,726,1361,1216,799,1461,859,1220,833,1151,739,1602,1106,468,1675,862,906,998
ahya_s0011.g215,1382,802,571,4520,1270,1848,1046,3062,411,1752,1647,3212,2141,1397,703,4954,148,1111,3081
ahya_s0011.g216,762,591,285,1447,869,1118,691,1590,345,1132,545,1319,1199,1130,359,1344,540,832,993
ahya_s0011.g217,489,451,224,821,1077,993,618,747,118,943,103,597,728,1177,254,785,97,825,608
ahya_s0011.g218,522,308,100,506,454,340,164,257,51,383,0,261,263,863,94,961,69,535,281
ahya_s0011.g219,422,185,137,492,320,290,146,304,7,182,0,269,414,251,42,455,85,256,350
ahya_s0011.g221,153,112,20,318,187,55,111,154,65,68,0,142,103,90,14,145,38,96,86
ahya_s0011.g222,179,13,37,62,85,40,94,23,0,66,0,59,85,27,91,37,45,98,65
ahya_s0011.g223,562,465,125,1248,644,719,515,569,118,689,288,474,967,871,367,996,156,632,702
ahya_s0011.g224,25,44,20,59,4,81,13,13,0,81,0,43,6,67,0,34,0,61,41
ahya_s0011.g225,43,24,20,46,31,50,18,8,0,41,0,10,50,61,6,10,0,31,13
ahya_s0011.g226,23,0,0,13,0,6,3,6,0,8,0,0,0,8,0,0,0,15,9
ahya_s0011.g227,80,20,11,146,15,39,32,359,30,25,130,162,1161,23,0,98,53,29,38
ahya_s0011.g228,532,216,113,720,530,477,202,380,177,503,153,253,276,443,68,357,354,314,322
ahya_s0011.g229,1019,689,293,1829,940,1376,700,1387,174,1293,341,1150,1464,1354,392,1876,420,877,1267
ahya_s0011.g230,435,324,69,837,443,597,396,687,238,603,193,547,658,473,134,905,118,431,567
ahya_s0011.g231,53,40,15,50,29,62,14,31,33,62,0,67,84,90,9,51,0,56,80
ahya_s0011.g232,5718,2126,1224,5178,4199,3293,5313,3048,1492,3816,2701,3341,5113,4005,2030,5277,1672,3077,4584
ahya_s0011.g233,172,189,64,410,358,471,135,2308,14,422,0,1568,32,344,0,1030,25,209,207
ahya_s0011.g234,1120,507,362,1445,919,795,1179,911,257,784,34,787,1062,689,230,1288,372,864,1089
ahya_s0011.g235,3898,1739,1527,6127,3635,3557,4071,4100,1472,3224,633,3819,5118,3285,1916,5532,2097,2850,4031
ahya_s0011.g236,2352,1064,1060,3146,2324,1548,2087,1584,386,1617,1592,1650,3366,2109,910,3454,608,1370,1962
ahya_s0011.g238,632,411,565,795,893,1006,410,567,1403,1017,166,677,150,747,242,469,344,536,431
ahya_s0011.g239,31,23,18,142,47,129,28,119,28,85,0,50,0,77,4,64,0,94,55
ahya_s0011.g240,477,302,130,796,365,681,115,468,79,606,120,529,405,501,109,576,50,356,365
ahya_s0011.g241,135,73,26,125,85,170,77,69,43,106,140,72,82,119,33,144,0,116,98
ahya_s0011.g242,183,123,25,119,388,167,274,110,9,177,73,59,338,244,172,361,18,186,239
ahya_s0011.g243,1546,614,590,1502,1668,1006,1056,743,367,1168,724,862,1172,1141,529,1101,428,891,1016
ahya_s0011.g244,1518,320,465,997,1210,390,698,693,232,456,775,737,826,605,378,1180,309,473,787
ahya_s0011.g245,441,250,81,325,344,594,202,250,189,713,280,435,330,540,151,624,138,232,307
ahya_s0011.g246,4875,179,1694,837,14189,2758,13643,925,1345,4172,1320,1320,10396,1016,4320,2385,7167,914,718
ahya_s0011.g247,2913,1410,462,2430,5233,2275,3141,3214,1266,2119,1132,2039,489,2804,348,1796,3896,2151,1309
ahya_s0011.g248,7373,4395,2153,10845,6181,7845,4230,9873,1964,7392,2261,7154,5414,5540,1189,6513,2794,4413,4627
ahya_s0011.g249,90,85,16,181,74,69,23,98,0,63,0,55,0,297,0,304,0,34,50
ahya_s0146.g29,0,0,6,0,0,16,0,4,0,18,0,4,0,0,0,0,0,6,0
ahya_s0146.g33,0,9,14,27,8,21,2,45,3,17,82,29,46,0,3,4,25,31,15
ahya_s0146.g36,0,0,0,8,24,12,0,33,9,9,0,19,15,0,0,24,0,0,10
ahya_s0146.g2,34,51,0,67,42,124,12,77,0,129,0,82,0,37,0,46,0,37,53
ahya_s0146.g3,1274,959,705,2567,844,2988,296,1956,221,2633,322,1875,1722,744,392,720,39,1611,1566
ahya_s0146.g4,6945,1832,2023,2893,8534,4963,5138,2987,4980,4821,2896,2917,10708,3939,4962,3620,7418,4079,2494
ahya_s0146.g5,902,755,410,1662,689,1306,145,943,0,1190,0,982,380,269,68,337,61,389,456
ahya_s0146.g6,3193,1444,1066,3565,1983,2078,1032,1495,552,1818,329,1330,1986,573,699,852,379,819,577
ahya_s0146.g7,2603,2692,1676,5415,1776,1517,325,1043,163,1660,412,1165,1379,609,280,462,136,1645,1529
ahya_s0146.g8,370,151,45,221,225,137,113,100,61,148,0,111,66,131,40,115,74,350,205
ahya_s0146.g9,233,112,27,314,186,113,61,96,0,134,0,76,56,69,33,83,37,77,75
ahya_s0146.g10,443,366,63,756,670,516,181,340,9,591,37,304,162,495,108,440,67,519,518
ahya_s0146.g11,278,158,34,233,316,774,123,321,151,827,25,407,103,164,58,189,72,180,149
ahya_s0146.g12,550,364,147,1112,385,610,215,583,24,579,65,467,367,301,120,664,27,506,819
ahya_s0146.g13,2198,612,839,2470,1312,1441,1465,3034,655,1375,373,2116,3126,989,722,1907,559,1401,1718
ahya_s0146.g14,203,183,39,863,126,270,142,1543,71,169,74,830,457,204,30,607,59,268,449
ahya_s0146.g15,7808,6423,3070,15353,6420,15364,5116,10180,460,13266,2813,12203,6695,13423,2912,13762,1084,10142,11282
ahya_s0146.g16,6665,2364,1123,9554,3718,3495,5218,15853,810,3162,978,10372,10626,3527,1141,8398,1078,3316,6963
ahya_s0146.g17,1265,547,323,1261,1121,1480,1229,3188,909,1197,521,1773,2854,958,396,1252,614,934,736
ahya_s0146.g18,3200,1076,611,1639,3340,1988,3306,1195,1408,1714,403,1034,2608,2115,1034,1758,1751,1657,1485
ahya_s0146.g19,3650,1749,687,2884,2313,2335,2289,1232,198,2250,240,1273,2242,2609,893,2409,104,2324,2367
ahya_s0146.g20,2887,1658,886,3227,1710,3055,2163,2072,1342,2980,1623,1905,2911,2483,574,2115,366,2401,2264
ahya_s0146.g21,658,432,146,1202,523,758,921,862,102,779,285,798,1922,720,349,1507,195,863,1221
ahya_s0146.g22,138,123,62,197,120,226,107,104,18,137,143,237,162,305,173,728,15,100,212
ahya_s0146.g23,1125,485,217,1094,1158,1045,712,1078,309,937,469,922,1354,809,457,1000,477,693,825
ahya_s0146.g24,711,399,226,788,1049,677,502,482,104,615,100,426,772,738,159,573,176,724,578
ahya_s0146.g25,739,230,117,910,698,343,903,633,184,419,177,512,704,428,207,1128,51,380,800
ahya_s0146.g26,81,36,7,93,79,47,29,39,0,33,0,27,0,9,10,41,0,51,54
ahya_s0146.g27,426,75,217,1498,259,179,111,1165,64,201,677,914,983,91,62,713,14,86,369
ahya_s0146.g28,520,303,123,358,988,838,366,127,124,906,317,176,422,766,226,581,60,568,228
ahya_s0146.g30,8084,3303,4192,6437,7769,4813,9078,1990,4858,5158,2502,2693,7303,5866,2677,5337,2685,4666,3974
ahya_s0146.g31,2580,1714,417,5127,2522,3181,2648,1738,298,3351,184,2192,1941,2430,529,4298,150,3120,3293
ahya_s0146.g32,146,208,45,548,109,328,45,150,0,388,0,316,35,327,57,399,0,246,370
ahya_s0146.g34,2125,1380,939,2953,2088,3155,1673,6998,1044,2617,1286,4663,4616,2257,1307,3538,3930,2211,2302
ahya_s0146.g35,9,8,0,14,0,0,7,0,0,25,0,4,0,34,5,43,0,35,14
ahya_s0146.g37,55,38,17,168,12,129,14,208,67,200,259,426,92,12,18,114,0,22,103
ahya_s0146.g38,56,8,26,6,34,46,45,3,18,86,288,20,108,32,13,7,20,81,27
ahya_s0084.g1,7,4,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,3,2
ahya_s0485.g2,0,13,0,38,35,45,0,65,0,32,0,62,32,113,0,125,0,57,38
ahya_s0485.g1,18,41,25,50,22,64,26,17,18,74,0,20,39,233,27,147,0,46,66
ahya_s0485.g3,193,125,63,177,674,352,261,148,67,465,12,169,91,780,57,686,50,196,148
ahya_s0084.g3,95,83,42,122,214,241,223,82,0,233,60,100,224,640,87,512,85,34,62
ahya_s0084.g4,0,0,0,0,0,22,0,17,0,33,0,1,4,79,0,34,0,0,10
ahya_s0084.g8,15,17,0,29,5,17,0,7,0,19,0,15,0,15,0,23,0,4,14
ahya_s0084.g9,48,50,44,126,50,699,18,361,3,595,26,400,14,151,5,94,0,14,4
ahya_s0084.g10,246,85,75,383,323,200,425,190,0,175,60,137,256,462,36,616,25,100,230
ahya_s0084.g11,1192,456,303,1360,1123,1894,1128,2817,783,1857,2154,2177,4672,2204,855,3505,661,804,925
ahya_s0084.g13,28,50,10,12,4,60,28,10,25,72,0,21,5,15,0,0,28,80,25
ahya_s0084.g12,498,272,194,570,627,416,346,222,22,380,202,264,496,357,69,281,105,336,432
ahya_s0084.g14,801,404,87,895,547,856,969,1016,170,705,287,542,991,470,234,758,285,561,631
ahya_s0084.g45,10,19,0,53,0,0,0,0,0,7,0,0,0,3,0,4,0,0,0
ahya_s0084.g43,85,66,31,127,72,367,28,252,0,405,18,225,156,90,32,208,0,191,267
ahya_s0084.g44,111,19,5,61,0,14,0,8,0,16,0,22,10,7,0,7,0,32,13
ahya_s0084.g50,0,6,0,15,0,0,0,0,0,3,0,0,0,14,0,0,0,19,5
ahya_s0084.g51,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
ahya_s0084.g52,0,0,0,0,0,30,0,12,8,62,0,14,0,4,0,0,0,2,0
ahya_s0084.g54,0,0,0,0,0,35,0,14,0,40,0,0,0,6,0,4,0,5,0
ahya_s0084.g48,632,395,154,868,261,0,163,0,0,0,0,0,0,0,0,0,0,367,288
ahya_s0084.g49,70,49,32,167,134,16,91,5,0,27,0,2,0,6,0,5,15,84,121
ahya_s0084.g53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
ahya_s0084.g55,8,4,0,0,0,386,47,437,9,259,0,279,0,0,0,0,0,0,4
ahya_s0084.g15,623,244,420,647,365,565,244,266,153,768,261,239,293,614,130,271,306,486,404
ahya_s0084.g16,18398,14264,5934,63139,13833,44655,10832,41215,3170,38728,6117,56097,21405,38302,4996,49743,2603,26682,38432
ahya_s0084.g24,0,14,0,18,0,25,0,36,12,18,0,19,11,8,0,27,0,21,6
ahya_s0084.g26,0,0,0,6,0,6,0,0,0,20,0,7,0,22,0,20,0,0,3
ahya_s0084.g27,0,6,0,2,0,5,0,0,0,3,0,1,0,8,0,0,0,1,0
ahya_s0084.g28,0,14,0,36,36,59,34,30,0,36,21,52,101,104,55,90,0,9,12
ahya_s0084.g30,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,6
ahya_s0084.g31,0,4,0,6,0,5,1,2,0,2,0,16,0,19,0,33,0,3,21
ahya_s0084.g32,0,0,0,12,4,34,0,10,0,19,0,25,0,44,0,9,0,5,7
ahya_s0084.g33,0,3,0,0,211,16,175,5,0,41,0,24,155,1215,132,1095,0,24,16
ahya_s0084.g36,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,1,0,0,0
ahya_s0084.g37,0,0,0,0,0,11,0,0,0,14,12,0,0,6,0,0,0,46,89
ahya_s0084.g39,0,14,6,55,0,0,0,0,0,0,0,0,139,55,25,41,0,31,16
ahya_s0084.g17,41,100,0,129,118,124,39,24,0,113,0,60,51,189,36,221,0,86,160
ahya_s0084.g18,474,1346,63,1311,571,1286,652,591,135,1286,424,1188,1337,1864,642,2795,135,692,1063
ahya_s0084.g19,44,96,0,137,87,106,11,69,0,117,0,124,28,189,91,316,0,43,149
ahya_s0084.g20,128,412,15,461,170,537,57,195,0,408,0,432,257,562,178,799,0,232,502
ahya_s0084.g21,78,364,34,329,236,469,212,176,4,455,0,403,577,457,223,1046,28,347,554
ahya_s0084.g22,87,163,9,162,212,180,213,106,19,197,183,119,221,286,123,432,41,124,190
ahya_s0084.g23,349,938,79,1268,775,1157,512,541,45,1097,200,975,664,1279,434,1863,54,992,1090
ahya_s0084.g25,28,23,0,54,43,104,10,35,0,102,0,70,12,86,69,97,0,21,59
ahya_s0084.g29,5,1,0,3,0,0,0,0,0,0,0,0,0,15,0,21,0,38,17
ahya_s0084.g34,29,48,0,68,109,190,13,149,0,220,0,159,51,2,38,13,0,71,121
ahya_s0084.g35,53,61,23,83,192,621,165,459,0,588,91,578,157,15,63,20,92,243,230
ahya_s0084.g38,7,1,9,9,24,0,5,0,0,0,0,1,17,15,0,0,6,13,34
ahya_s0084.g40,5,69,16,79,0,2,0,0,0,6,0,12,18,56,33,37,0,4,0
ahya_s0176.g2,4838,3312,1978,8760,4365,6256,2948,4588,628,5953,2991,5412,3752,5940,1700,7165,456,4860,6301
ahya_s0176.g13,0,12,4,16,64,53,67,17,0,67,28,49,20,0,65,10,7,28,131
ahya_s0176.g14,0,0,13,31,0,98,5,21,0,77,0,53,84,12,178,19,38,13,21
ahya_s0176.g28,1512,705,444,1621,920,1667,908,579,145,1542,85,1374,773,1308,457,883,319,1523,1396
ahya_s0176.g29,22844,4451,4670,7921,13315,12428,8065,1141,4242,10400,3434,2748,5685,11103,7853,4684,5111,9008,4183
ahya_s0176.g34,0,0,0,0,0,76,0,165,13,58,0,183,0,24,17,0,0,0,10
ahya_s0176.g35,0,0,0,0,8,86,7,241,0,41,26,226,0,18,0,14,0,9,0
ahya_s0176.g1,1091,731,249,1909,1352,1444,1443,2065,302,1485,576,1574,1788,1102,375,1741,972,933,1254
ahya_s0176.g3,158,115,44,149,84,168,51,146,3,176,0,108,159,181,24,297,20,148,162
ahya_s0176.g4,3128,1487,899,3516,1826,3107,2190,3028,759,2787,1166,2723,4163,3267,736,3094,1416,2570,2103
ahya_s0176.g5,436,326,169,177,705,538,369,46,78,707,17,33,203,416,199,149,112,601,283
ahya_s0176.g6,1522,420,214,504,431,799,688,443,150,756,221,431,966,739,640,795,647,536,528
ahya_s0176.g7,345,266,241,552,572,559,685,247,55,731,549,312,1226,682,241,463,182,610,850
